wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
ruffed,96.0,9.6e-05,r/@/ft,_/r/^/f/t/,_/_/r/u/f/f/e/d/
live,235459.0,0.235459,l/aI/v,_/l/a/j/v/,_/_/l/i/v/e/_/_/
douche,101.0,0.000101,d/u/S/,_/d/u/S/_/,_/_/d/o/u/c/h/e/
spy,8544.0,0.008544,sp/aI/,s/p/a/j/_/,_/s/p/y/_/_/_/_/
nock,45.0,4.5e-05,n/A/k,_/n/a/k/_/,_/_/n/o/c/k/_/_/
crepe,980.0,0.00098,kr/eI/p,k/r/e/j/p/,_/c/r/e/p/e/_/_/
nerve,11521.0,0.011521,n/@/rv,_/n/^/r/v/,_/_/n/e/r/v/e/_/
colt,1183.0,0.001183,k/oU/lt,_/k/o/l/t/,_/_/c/o/l/t/_/_/
cold,60987.0,0.060987,k/oU/ld,_/k/o/l/d/,_/_/c/o/l/d/_/_/
halt,8040.0,0.00804,h/O/lt,_/h/a/l/t/,_/_/h/a/l/t/_/_/
fling,4961.0,0.004961,fl/I/N/,f/l/I/G/_/,_/f/l/i/n/g/_/_/
chimp,1158.0,0.001158,/tS/I/mp,_/C/I/m/p/,_/c/h/i/m/p/_/_/
flint,554.0,0.000554,fl/I/nt,f/l/I/n/t/,_/f/l/i/n/t/_/_/
half,111009.0,0.111009,h/&/f,_/h/@/f/_/,_/_/h/a/l/f/_/_/
hall,47321.0,0.047321,h/O/l,_/h/a/l/_/,_/_/h/a/l/l/_/_/
em,2725.0,0.002725,/E/m,_/_/E/m/_/,_/_/_/e/m/_/_/_/
goose,4862.0,0.004862,g/u/s,_/g/u/s/_/,_/_/g/o/o/s/e/_/
ex,2242.0,0.002242,/E/ks,_/_/E/k/s/,_/_/_/e/x/_/_/_/
space,90132.0,0.090132,sp/eI/c,s/p/e/j/_/,_/s/p/a/c/e/_/_/
quark,651.0,0.000651,kw/@/rk,k/w/^/r/k/,_/_/q/u/a/r/k/_/
quart,1746.0,0.001746,kw/O/rt,k/w/a/r/t/,_/_/q/u/a/r/t/_/
domed,471.0,0.000471,d/oU/md,_/d/o/m/d/,_/_/d/o/m/e/d/_/
size,61816.0,0.061816,s/aI/z,_/s/a/j/z/,_/_/s/i/z/e/_/_/
sheep,7156.0,0.007156,/S/i/p,_/S/i/p/_/,_/s/h/e/e/p/_/_/
sheer,7284.0,0.007284,/S/i/r,_/S/i/r/_/,_/s/h/e/e/r/_/_/
sheet,24400.0,0.0244,/S/i/t,_/S/i/t/_/,_/s/h/e/e/t/_/_/
breed,7623.0,0.007623,br/i/d,b/r/i/d/_/,_/b/r/e/e/d/_/_/
sheen,1167.0,0.001167,/S/i/n,_/S/i/n/_/,_/s/h/e/e/n/_/_/
peck,916.0,0.000916,p/E/k,_/p/E/k/_/,_/_/p/e/c/k/_/_/
gnat,426.0,0.000426,n/&/t,_/n/@/t/_/,_/g/n/a/t/_/_/_/
gnaw,1396.0,0.001396,n/O/,_/n/a/_/_/,_/g/n/a/w/_/_/_/
kike,74.0,7.4e-05,k/aI/k,_/k/a/j/k/,_/_/k/i/k/e/_/_/
spurge,118.0,0.000118,sp/@/r/dZ/,s/p/^/r/J/,_/s/p/u/r/g/e/_/
shim,188.0,0.000188,/S/I/m,_/S/I/m/_/,_/s/h/i/m/_/_/_/
toss,18698.0,0.018698,t/A/s,_/t/a/s/_/,_/_/t/o/s/s/_/_/
dregs,287.0,0.000287,dr/E/gz,d/r/E/g/z/,_/d/r/e/g/s/_/_/
ship,45056.0,0.045056,/S/I/p,_/S/I/p/_/,_/s/h/i/p/_/_/_/
fruit,26027.0,0.026027,fr/u/t,f/r/u/t/_/,_/f/r/u/i/t/_/_/
touch,63560.0,0.06356,t/@/tS/,_/t/^/C/_/,_/_/t/o/u/c/h/_/
speed,41813.0,0.041813,sp/i/d,s/p/i/d/_/,_/s/p/e/e/d/_/_/
ream,942.0,0.000942,r/i/m,_/r/i/m/_/,_/_/r/e/a/m/_/_/
frown,8745.0,0.008745,fr/AU/n,f/r/a/w/n/,_/f/r/o/w/n/_/_/
read,121055.0,0.121055,r/i/d,_/r/i/d/_/,_/_/r/e/a/d/_/_/
rear,15114.0,0.015114,r/i/r,_/r/i/r/_/,_/_/r/e/a/r/_/_/
chop,14524.0,0.014524,/tS/A/p,_/C/a/p/_/,_/c/h/o/p/_/_/_/
stealth,1677.0,0.001677,st/E/l/T/,s/t/E/l/T/,_/s/t/e/a/l/t/h/
sales,36707.0,0.036707,s/eI/lz,_/s/e/j/l/,_/_/s/a/l/e/s/_/
vert,169.0,0.000169,v/@/rt,_/v/^/r/t/,_/_/v/e/r/t/_/_/
verb,2555.0,0.002555,v/@/rb,_/v/^/r/b/,_/_/v/e/r/b/_/_/
broke,1714.0,0.001714,br/oU/k,b/r/o/k/_/,_/b/r/o/k/e/_/_/
nine,38300.0,0.0383,n/aI/n,_/n/a/j/n/,_/_/n/i/n/e/_/_/
gash,896.0,0.000896,g/&/S/,_/g/@/S/_/,_/_/g/a/s/h/_/_/
gasp,6910.0,0.00691,g/&/sp,_/g/@/s/p/,_/_/g/a/s/p/_/_/
feed,30487.0,0.030487,f/i/d,_/f/i/d/_/,_/_/f/e/e/d/_/_/
staunch,1239.0,0.001239,st/A/n/tS/,s/t/a/n/C/,_/s/t/a/u/n/c/h/
fool,13175.0,0.013175,f/u/l,_/f/u/l/_/,_/_/f/o/o/l/_/_/
food,126325.0,0.126325,f/u/d,_/f/u/d/_/,_/_/f/o/o/d/_/_/
since,225971.0,0.225971,s/I/ns,_/s/I/n/s/,_/_/s/i/n/c/e/_/
dunk,1786.0,0.001786,d/@/N/k,_/d/^/G/k/,_/_/d/u/n/k/_/_/
bast,22.0,2.2e-05,b/&/st,_/b/@/s/t/,_/_/b/a/s/t/_/_/
dirt,13897.0,0.013897,d/@/rt,_/d/^/r/t/,_/_/d/i/r/t/_/_/
pug,387.0,0.000387,p/@/g,_/p/^/g/_/,_/_/p/u/g/_/_/_/
dung,904.0,0.000904,d/@/N/,_/d/^/G/_/,_/_/d/u/n/g/_/_/
pub,2975.0,0.002975,p/@/b,_/p/^/b/_/,_/_/p/u/b/_/_/_/
put,272711.0,0.272711,p/U/t,_/p/U/t/_/,_/_/p/u/t/_/_/_/
ash,6472.0,0.006472,/&/S/,_/_/@/S/_/,_/_/_/a/s/h/_/_/
pup,2255.0,0.002255,p/@/p,_/p/^/p/_/,_/_/p/u/p/_/_/_/
bask,1332.0,0.001332,b/&/sk,_/b/@/s/k/,_/_/b/a/s/k/_/_/
bash,2765.0,0.002765,b/&/S/,_/b/@/S/_/,_/_/b/a/s/h/_/_/
pus,319.0,0.000319,p/@/s,_/p/^/s/_/,_/_/p/u/s/_/_/_/
sheikh,1723.0,0.001723,/S/eI/k,_/S/e/j/k/,_/s/h/e/i/k/h/_/
grime,571.0,0.000571,gr/aI/m,g/r/a/j/m/,_/g/r/i/m/e/_/_/
juice,18913.0,0.018913,/dZ/u/s,_/J/u/s/_/,_/_/j/u/i/c/e/_/
quote,24299.0,0.024299,kw/oU/t,k/w/o/t/_/,_/_/q/u/o/t/e/_/
skein,308.0,0.000308,sk/eI/n,s/k/e/j/n/,_/s/k/e/i/n/_/_/
blend,11391.0,0.011391,bl/E/nd,b/l/E/n/d/,_/b/l/e/n/d/_/_/
booze,1595.0,0.001595,b/u/z,_/b/u/z/_/,_/_/b/o/o/z/e/_/
knell,234.0,0.000234,n/E/l,_/n/E/l/_/,_/k/n/e/l/l/_/_/
cramp,2177.0,0.002177,kr/&/mp,k/r/@/m/p/,_/c/r/a/m/p/_/_/
plough,295.0,0.000295,pl/AU/,p/l/a/w/_/,_/p/l/o/u/g/h/_/
wop,62.0,6.2e-05,w/A/p,_/w/a/p/_/,_/_/w/o/p/_/_/_/
woo,2454.0,0.002454,w/u/,_/w/u/_/_/,_/_/w/o/o/_/_/_/
woe,2568.0,0.002568,w/oU/,_/w/o/_/_/,_/_/w/o/e/_/_/_/
cuff,4170.0,0.00417,k/@/f,_/k/^/f/_/,_/_/c/u/f/f/_/_/
piss,3090.0,0.00309,p/I/s,_/p/I/s/_/,_/_/p/i/s/s/_/_/
buzz,2188.0,0.002188,b/@/z,_/b/^/z/_/,_/_/b/u/z/z/_/_/
wet,18652.0,0.018652,w/E/t,_/w/E/t/_/,_/_/w/e/t/_/_/_/
else,101079.0,0.101079,/E/ls,_/_/E/l/s/,_/_/_/e/l/s/e/_/
bight,59.0,5.9e-05,b/aI/t,_/b/a/j/t/,_/_/b/i/g/h/t/_/
shay,139.0,0.000139,/S/eI/,_/S/e/j/_/,_/s/h/a/y/_/_/_/
shag,586.0,0.000586,/S/&/g,_/S/@/g/_/,_/s/h/a/g/_/_/_/
shah,484.0,0.000484,/S/A/,_/S/a/_/_/,_/s/h/a/h/_/_/_/
sham,1267.0,0.001267,/S/@/m,_/S/^/m/_/,_/s/h/a/m/_/_/_/
dime,2865.0,0.002865,d/aI/m,_/d/a/j/m/,_/_/d/i/m/e/_/_/
tick,4776.0,0.004776,t/I/k,_/t/I/k/_/,_/_/t/i/c/k/_/_/
lathe,340.0,0.00034,l/eI/D/,_/l/e/j/D/,_/_/l/a/t/h/e/_/
slash,5175.0,0.005175,sl/&/S/,s/l/@/S/_/,_/s/l/a/s/h/_/_/
run,196249.0,0.196249,r/@/n,_/r/^/n/_/,_/_/r/u/n/_/_/_/
rum,2135.0,0.002135,r/@/m,_/r/^/m/_/,_/_/r/u/m/_/_/_/
rub,14717.0,0.014717,r/@/b,_/r/^/b/_/,_/_/r/u/b/_/_/_/
rug,5575.0,0.005575,r/@/g,_/r/^/g/_/,_/_/r/u/g/_/_/_/
rue,300.0,0.0003,r/u/,_/r/u/_/_/,_/_/r/u/e/_/_/_/
rut,1818.0,0.001818,r/@/t,_/r/^/t/_/,_/_/r/u/t/_/_/_/
faith,33417.0,0.033417,f/eI/T/,_/f/e/j/T/,_/_/f/a/i/t/h/_/
seeing,3275.0,0.003275,s/i/i/N/,_/s/i/G/_/,_/_/s/e/e/i/n/g/
seethe,1072.0,0.001072,s/i/D/,_/s/i/D/_/,_/_/s/e/e/t/h/e/
forge,5673.0,0.005673,f/oU/r/dZ/,_/f/o/r/J/,_/_/f/o/r/g/e/_/
heath,29.0,2.9e-05,h/i/T/,_/h/i/T/_/,_/_/h/e/a/t/h/_/
depth,14952.0,0.014952,d/E/p/T/,_/d/E/p/T/,_/_/d/e/p/t/h/_/
ass,7888.0,0.007888,/&/s,_/_/@/s/_/,_/_/_/a/s/s/_/_/
baron,3312.0,0.003312,bAr/O/N,b/r/a/_/_/,_/_/b/a/r/o/n/_/
click,13600.0,0.0136,kl/I/k,k/l/I/k/_/,_/c/l/i/c/k/_/_/
stance,6657.0,0.006657,st/&/ns,s/t/@/n/s/,_/s/t/a/n/c/e/_/
stanch,151.0,0.000151,st/O/n/tS/,s/t/a/n/C/,_/s/t/a/n/c/h/_/
scythe,321.0,0.000321,s/aI/D/,_/s/a/j/D/,_/s/c/y/t/h/e/_/
clout,2318.0,0.002318,kl/AU/t,k/l/a/w/t/,_/c/l/o/u/t/_/_/
arched,910.0,0.00091,/A/r/tS/t,_/_/a/r/C/,_/_/_/a/r/c/h/e/
vaunt,36.0,3.6e-05,v/O/nt,_/v/a/n/t/,_/_/v/a/u/n/t/_/
prance,584.0,0.000584,pr/&/ns,p/r/@/n/s/,_/p/r/a/n/c/e/_/
wrasse,35.0,3.5e-05,r/&/s,_/r/@/s/_/,_/w/r/a/s/s/e/_/
pine,11920.0,0.01192,p/aI/n,_/p/a/j/n/,_/_/p/i/n/e/_/_/
mode,13848.0,0.013848,m/oU/d,_/m/o/d/_/,_/_/m/o/d/e/_/_/
chunk,6930.0,0.00693,/tS/@/N/k,_/C/^/G/k/,_/c/h/u/n/k/_/_/
wick,582.0,0.000582,w/I/k,_/w/I/k/_/,_/_/w/i/c/k/_/_/
cringe,1616.0,0.001616,kr/I/n/dZ/,k/r/I/n/J/,_/c/r/i/n/g/e/_/
route,21204.0,0.021204,r/u/t,_/r/u/t/_/,_/_/r/o/u/t/e/_/
ask,328655.0,0.328655,/&/sk,_/_/@/s/k/,_/_/_/a/s/k/_/_/
keep,271536.0,0.271536,k/i/p,_/k/i/p/_/,_/_/k/e/e/p/_/_/
keen,3728.0,0.003728,k/i/n,_/k/i/n/_/,_/_/k/e/e/n/_/_/
keel,852.0,0.000852,k/i/l,_/k/i/l/_/,_/_/k/e/e/l/_/_/
grow,117703.0,0.117703,gr/oU/,g/r/o/_/_/,_/g/r/o/w/_/_/_/
chintz,228.0,0.000228,/tS/I/nts,_/C/I/n/t/,_/c/h/i/n/t/z/_/
spurn,749.0,0.000749,sp/@/rn,s/p/^/r/n/,_/s/p/u/r/n/_/_/
beg,10381.0,0.010381,b/E/g,_/b/E/g/_/,_/_/b/e/g/_/_/_/
bee,7306.0,0.007306,b/i/,_/b/i/_/_/,_/_/b/e/e/_/_/_/
bey,43.0,4.3e-05,b/eI/,_/b/e/j/_/,_/_/b/e/y/_/_/_/
spurt,1293.0,0.001293,sp/@/rt,s/p/^/r/t/,_/s/p/u/r/t/_/_/
bet,21345.0,0.021345,b/E/t,_/b/E/t/_/,_/_/b/e/t/_/_/_/
wreak,1329.0,0.001329,r/i/k,_/r/i/k/_/,_/w/r/e/a/k/_/_/
shy,8188.0,0.008188,/S/aI/,_/S/a/j/_/,_/s/h/y/_/_/_/_/
she,1719851.0,1.719851,/S/i/,_/S/i/_/_/,_/s/h/e/_/_/_/_/
preach,6229.0,0.006229,pr/i/tS/,p/r/i/C/_/,_/p/r/e/a/c/h/_/
lux,116.0,0.000116,l/@/ks,_/l/^/k/s/,_/_/l/u/x/_/_/_/
thank,103851.0,0.103851,/T/&/N/k,_/T/@/G/k/,_/t/h/a/n/k/_/_/
mail,18200.0,0.0182,m/eI/l,_/m/e/j/l/,_/_/m/a/i/l/_/_/
brunch,1451.0,0.001451,br/@/n/tS/,b/r/^/n/C/,_/b/r/u/n/c/h/_/
souse,26.0,2.6e-05,s/AU/s,_/s/a/w/s/,_/_/s/o/u/s/e/_/
blight,1177.0,0.001177,bl/aI/t,b/l/a/j/t/,_/b/l/i/g/h/t/_/
knish,29.0,2.9e-05,kn/I/S/,k/n/I/S/_/,_/k/n/i/s/h/_/_/
fate,11943.0,0.011943,f/eI/t,_/f/e/j/t/,_/_/f/a/t/e/_/_/
sized,360.0,0.00036,s/aI/zd,_/s/a/j/z/,_/_/s/i/z/e/d/_/
jinn,27.0,2.7e-05,/dZ/I/n,_/J/I/n/_/,_/_/j/i/n/n/_/_/
jink,17.0,1.7e-05,/dZ/I/N/k,_/J/I/G/k/,_/_/j/i/n/k/_/_/
jinx,684.0,0.000684,/dZ/I/N/ks,_/J/I/G/k/,_/_/j/i/n/x/_/_/
masque,206.0,0.000206,m/A/sk,_/m/a/s/k/,_/_/m/a/s/q/u/e/
gouache,401.0,0.000401,gw/A/S/,g/w/a/S/_/,_/_/g/o/u/a/c/h/
hi,22393.0,0.022393,h/aI/,_/h/a/j/_/,_/_/h/i/_/_/_/_/
ha,6355.0,0.006355,h/A/,_/h/a/_/_/,_/_/h/a/_/_/_/_/
he,3323458.0,3.323458,h/i/,_/h/i/_/_/,_/_/h/e/_/_/_/_/
lobed,20.0,2e-05,l/oU/bd,_/l/o/b/d/,_/_/l/o/b/e/d/_/
twist,14429.0,0.014429,tw/I/st,t/w/I/s/t/,_/t/w/i/s/t/_/_/
clothes,30700.0,0.0307,kl/oU/z,k/l/o/z/_/,_/c/l/o/t/h/e/s/
new,500888.0,0.500888,n/u/,_/n/u/_/_/,_/_/n/e/w/_/_/_/
net,22958.0,0.022958,n/E/t,_/n/E/t/_/,_/_/n/e/t/_/_/_/
hunch,3352.0,0.003352,h/@/n/tS/,_/h/^/n/C/,_/_/h/u/n/c/h/_/
type,81509.0,0.081509,t/aI/p,_/t/a/j/p/,_/_/t/y/p/e/_/_/
tell,408067.0,0.408067,t/E/l,_/t/E/l/_/,_/_/t/e/l/l/_/_/
spec,1233.0,0.001233,sp/E/k,s/p/E/k/_/,_/s/p/e/c/_/_/_/
luck,16767.0,0.016767,l/@/k,_/l/^/k/_/,_/_/l/u/c/k/_/_/
dawn,10344.0,0.010344,d/O/n,_/d/a/n/_/,_/_/d/a/w/n/_/_/
jell,130.0,0.00013,/dZ/E/l,_/J/E/l/_/,_/_/j/e/l/l/_/_/
aisle,6869.0,0.006869,/aI/l,_/_/a/j/l/,_/_/_/a/i/s/l/e/
lout,227.0,0.000227,l/AU/t,_/l/a/w/t/,_/_/l/o/u/t/_/_/
loud,21106.0,0.021106,l/AU/d,_/l/a/w/d/,_/_/l/o/u/d/_/_/
hoop,2732.0,0.002732,h/u/p,_/h/u/p/_/,_/_/h/o/o/p/_/_/
hoot,1591.0,0.001591,h/u/t,_/h/u/t/_/,_/_/h/o/o/t/_/_/
hook,16543.0,0.016543,h/U/k,_/h/U/k/_/,_/_/h/o/o/k/_/_/
hoof,1908.0,0.001908,h/U/f,_/h/U/f/_/,_/_/h/o/o/f/_/_/
hood,5388.0,0.005388,h/U/d,_/h/U/d/_/,_/_/h/o/o/d/_/_/
chef,13461.0,0.013461,/S/E/f,_/S/E/f/_/,_/c/h/e/f/_/_/_/
niece,2923.0,0.002923,n/i/s,_/n/i/s/_/,_/_/n/i/e/c/e/_/
tyke,174.0,0.000174,t/aI/k,_/t/a/j/k/,_/_/t/y/k/e/_/_/
smut,191.0,0.000191,sm/@/t,s/m/^/t/_/,_/s/m/u/t/_/_/_/
stop,156365.0,0.156365,st/A/p,s/t/a/p/_/,_/s/t/o/p/_/_/_/
smug,1144.0,0.001144,sm/@/g,s/m/^/g/_/,_/s/m/u/g/_/_/_/
braze,16.0,1.6e-05,br/eI/z,b/r/e/j/z/,_/b/r/a/z/e/_/_/
snuff,1056.0,0.001056,sn/@/f,s/n/^/f/_/,_/s/n/u/f/f/_/_/
duff,16.0,1.6e-05,d/@/f,_/d/^/f/_/,_/_/d/u/f/f/_/_/
tank,22271.0,0.022271,t/&/N/k,_/t/@/G/k/,_/_/t/a/n/k/_/_/
tang,1135.0,0.001135,t/&/N/,_/t/@/G/_/,_/_/t/a/n/g/_/_/
neap,49.0,4.9e-05,n/i/p,_/n/i/p/_/,_/_/n/e/a/p/_/_/
neat,6019.0,0.006019,n/i/t,_/n/i/t/_/,_/_/n/e/a/t/_/_/
shame,9908.0,0.009908,/S/eI/m,_/S/e/j/m/,_/s/h/a/m/e/_/_/
jest,616.0,0.000616,/dZ/E/st,_/J/E/s/t/,_/_/j/e/s/t/_/_/
in,8375112.0,8.375112,/I/n,_/_/I/n/_/,_/_/_/i/n/_/_/_/
if,1072615.0,1.072615,/I/f,_/_/I/f/_/,_/_/_/i/f/_/_/_/
romp,886.0,0.000886,r/A/mp,_/r/a/m/p/,_/_/r/o/m/p/_/_/
opt,6359.0,0.006359,/A/pt,_/_/a/p/t/,_/_/_/o/p/t/_/_/
burn,31727.0,0.031727,b/@/rn,_/b/^/r/n/,_/_/b/u/r/n/_/_/
burp,634.0,0.000634,b/@/rp,_/b/^/r/p/,_/_/b/u/r/p/_/_/
burr,991.0,0.000991,b/@/r,_/b/^/r/_/,_/_/b/u/r/r/_/_/
stalk,6254.0,0.006254,st/O/k,s/t/a/k/_/,_/s/t/a/l/k/_/_/
fork,9315.0,0.009315,f/O/rk,_/f/a/r/k/,_/_/f/o/r/k/_/_/
form,137647.0,0.137647,f/O/rm,_/f/a/r/m/,_/_/f/o/r/m/_/_/
fore,1388.0,0.001388,f/oU/r,_/f/o/r/_/,_/_/f/o/r/e/_/_/
ford,103.0,0.000103,f/oU/rd,_/f/o/r/d/,_/_/f/o/r/d/_/_/
fort,3570.0,0.00357,f/oU/rt,_/f/o/r/t/,_/_/f/o/r/t/_/_/
shin,1386.0,0.001386,/S/I/n,_/S/I/n/_/,_/s/h/i/n/_/_/_/
shit,12732.0,0.012732,/S/I/t,_/S/I/t/_/,_/s/h/i/t/_/_/_/
felt,868.0,0.000868,f/E/lt,_/f/E/l/t/,_/_/f/e/l/t/_/_/
fell,867.0,0.000867,f/E/l,_/f/E/l/_/,_/_/f/e/l/l/_/_/
skip,8366.0,0.008366,sk/I/p,s/k/I/p/_/,_/s/k/i/p/_/_/_/
skit,684.0,0.000684,sk/I/t,s/k/I/t/_/,_/s/k/i/t/_/_/_/
skim,2815.0,0.002815,sk/I/m,s/k/I/m/_/,_/s/k/i/m/_/_/_/
skin,48947.0,0.048947,sk/I/n,s/k/I/n/_/,_/s/k/i/n/_/_/_/
skid,2644.0,0.002644,sk/I/d,s/k/I/d/_/,_/s/k/i/d/_/_/_/
yeast,2180.0,0.00218,/j/i/st,_/j/i/s/t/,_/_/_/y/e/a/s/t/
shave,5532.0,0.005532,/S/eI/v,_/S/e/j/v/,_/s/h/a/v/e/_/_/
slake,58.0,5.8e-05,sl/eI/k,s/l/e/j/k/,_/s/l/a/k/e/_/_/
erg,65.0,6.5e-05,/E/rg,_/_/E/r/g/,_/_/_/e/r/g/_/_/
tromp,257.0,0.000257,tr/O/mp,t/r/a/m/p/,_/t/r/o/m/p/_/_/
cyst,913.0,0.000913,s/I/st,_/s/I/s/t/,_/_/c/y/s/t/_/_/
craze,991.0,0.000991,kr/eI/z,k/r/e/j/z/,_/c/r/a/z/e/_/_/
pink,17943.0,0.017943,p/I/N/k,_/p/I/G/k/,_/_/p/i/n/k/_/_/
purr,1133.0,0.001133,p/@/r,_/p/^/r/_/,_/_/p/u/r/r/_/_/
tilt,7174.0,0.007174,t/I/lt,_/t/I/l/t/,_/_/t/i/l/t/_/_/
ping,1448.0,0.001448,p/i/N/,_/p/i/G/_/,_/_/p/i/n/g/_/_/
till,12051.0,0.012051,t/I/l,_/t/I/l/_/,_/_/t/i/l/l/_/_/
sword,8070.0,0.00807,s/oU/rd,_/s/o/r/d/,_/s/w/o/r/d/_/_/
tile,6089.0,0.006089,t/aI/l,_/t/a/j/l/,_/_/t/i/l/e/_/_/
sworn,759.0,0.000759,sw/oU/rn,s/w/o/r/n/,_/s/w/o/r/n/_/_/
pint,1655.0,0.001655,p/aI/nt,_/p/a/j/n/,_/_/p/i/n/t/_/_/
grog,46.0,4.6e-05,gr/A/g,g/r/a/g/_/,_/g/r/o/g/_/_/_/
jail,19712.0,0.019712,/dZ/eI/l,_/J/e/j/l/,_/_/j/a/i/l/_/_/
cute,7595.0,0.007595,k/j/u/t,k/j/u/t/_/,_/_/c/u/t/e/_/_/
yield,20783.0,0.020783,/j/i/ld,_/j/i/l/d/,_/_/_/y/i/e/l/d/
watts,30.0,3e-05,w/A/ts,_/w/a/t/s/,_/_/w/a/t/t/s/_/
grist,279.0,0.000279,gr/I/st,g/r/I/s/t/,_/g/r/i/s/t/_/_/
lone,5171.0,0.005171,l/oU/n,_/l/o/n/_/,_/_/l/o/n/e/_/_/
sulk,594.0,0.000594,s/@/lk,_/s/^/l/k/,_/_/s/u/l/k/_/_/
skinned,267.0,0.000267,sk/I/nd,s/k/I/n/d/,_/s/k/i/n/n/e/d/
pain,47995.0,0.047995,p/eI/n,_/p/e/j/n/,_/_/p/a/i/n/_/_/
pail,928.0,0.000928,p/eI/l,_/p/e/j/l/,_/_/p/a/i/l/_/_/
paid,2678.0,0.002678,p/eI/d,_/p/e/j/d/,_/_/p/a/i/d/_/_/
pair,32391.0,0.032391,p/E/r,_/p/E/r/_/,_/_/p/a/i/r/_/_/
flack,268.0,0.000268,fl/&/k,f/l/@/k/_/,_/f/l/a/c/k/_/_/
pump,16740.0,0.01674,p/@/mp,_/p/^/m/p/,_/_/p/u/m/p/_/_/
black,189362.0,0.189362,bl/&/k,b/l/@/k/_/,_/b/l/a/c/k/_/_/
tun,42.0,4.2e-05,t/@/n,_/t/^/n/_/,_/_/t/u/n/_/_/_/
tub,5112.0,0.005112,t/@/b,_/t/^/b/_/,_/_/t/u/b/_/_/_/
tug,6358.0,0.006358,t/@/g,_/t/^/g/_/,_/_/t/u/g/_/_/_/
those,434590.0,0.43459,/D/oU/z,_/D/o/z/_/,_/t/h/o/s/e/_/_/
bathe,2809.0,0.002809,b/eI/D/,_/b/e/j/D/,_/_/b/a/t/h/e/_/
same,255577.0,0.255577,s/eI/m,_/s/e/j/m/,_/_/s/a/m/e/_/_/
munch,1293.0,0.001293,m/@/n/tS/,_/m/^/n/C/,_/_/m/u/n/c/h/_/
drain,14204.0,0.014204,dr/eI/n,d/r/e/j/n/,_/d/r/a/i/n/_/_/
fume,2693.0,0.002693,f/j/u/m,f/j/u/m/_/,_/_/f/u/m/e/_/_/
bank,70826.0,0.070826,b/&/N/k,_/b/@/G/k/,_/_/b/a/n/k/_/_/
swatch,599.0,0.000599,sw/A/tS/,s/w/a/C/_/,_/s/w/a/t/c/h/_/
nosh,156.0,0.000156,n/A/S/,_/n/a/S/_/,_/_/n/o/s/h/_/_/
doll,8613.0,0.008613,d/A/l,_/d/a/l/_/,_/_/d/o/l/l/_/_/
dole,1164.0,0.001164,d/oU/l,_/d/o/l/_/,_/_/d/o/l/e/_/_/
dolt,113.0,0.000113,d/oU/lt,_/d/o/l/t/,_/_/d/o/l/t/_/_/
gross,8173.0,0.008173,gr/oU/s,g/r/o/s/_/,_/g/r/o/s/s/_/_/
tease,3994.0,0.003994,t/i/z,_/t/i/z/_/,_/_/t/e/a/s/e/_/
knave,157.0,0.000157,n/eI/v,_/n/e/j/v/,_/k/n/a/v/e/_/_/
brute,1262.0,0.001262,br/u/t,b/r/u/t/_/,_/b/r/u/t/e/_/_/
field,102354.0,0.102354,f/i/ld,_/f/i/l/d/,_/_/f/i/e/l/d/_/
looped,135.0,0.000135,l/u/pt,_/l/u/p/t/,_/_/l/o/o/p/e/d/
scout,13216.0,0.013216,sk/AU/t,s/k/a/w/t/,_/s/c/o/u/t/_/_/
scour,2040.0,0.00204,sk/AU/r,s/k/a/w/r/,_/s/c/o/u/r/_/_/
fall,157722.0,0.157722,f/O/l,_/f/a/l/_/,_/_/f/a/l/l/_/_/
stool,4235.0,0.004235,st/u/l,s/t/u/l/_/,_/s/t/o/o/l/_/_/
stoop,2859.0,0.002859,st/u/p,s/t/u/p/_/,_/s/t/o/o/p/_/_/
search,55878.0,0.055878,s/@/r/tS/,_/s/^/r/C/,_/_/s/e/a/r/c/h/
armed,14483.0,0.014483,/A/rmd,_/_/a/r/m/,_/_/_/a/r/m/e/d/
brisk,2009.0,0.002009,br/I/sk,b/r/I/s/k/,_/b/r/i/s/k/_/_/
town,92030.0,0.09203,t/AU/n,_/t/a/w/n/,_/_/t/o/w/n/_/_/
none,40625.0,0.040625,n/oU/n,_/n/o/n/_/,_/_/n/o/n/e/_/_/
dew,1179.0,0.001179,d/u/,_/d/u/_/_/,_/_/d/e/w/_/_/_/
den,3889.0,0.003889,d/E/n,_/d/E/n/_/,_/_/d/e/n/_/_/_/
blood,64921.0,0.064921,bl/@/d,b/l/^/d/_/,_/b/l/o/o/d/_/_/
bloom,6195.0,0.006195,bl/u/m,b/l/u/m/_/,_/b/l/o/o/m/_/_/
coax,2330.0,0.00233,k/oU/ks,_/k/o/k/s/,_/_/c/o/a/x/_/_/
coat,23253.0,0.023253,k/oU/t,_/k/o/t/_/,_/_/c/o/a/t/_/_/
coal,10272.0,0.010272,k/oU/l,_/k/o/l/_/,_/_/c/o/a/l/_/_/
sect,1773.0,0.001773,s/E/kt,_/s/E/k/t/,_/_/s/e/c/t/_/_/
dough,7818.0,0.007818,d/oU/,_/d/o/_/_/,_/_/d/o/u/g/h/_/
pent,141.0,0.000141,p/E/nt,_/p/E/n/t/,_/_/p/e/n/t/_/_/
late,284253.0,0.284253,l/eI/t,_/l/e/j/t/,_/_/l/a/t/e/_/_/
